cadena_configuracion,accuracy_train,error_train,precision_train,recall_train,f1_score_train,accuracy_val,error_val,precision_val,recall_val,f1_score_val
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=tanh_solver=lbfgs_alpha=0.4_max_iter=200,0.8031634446397188,0.19683655536028122,0.8613138686131386,0.5592417061611374,0.67816091954023,0.823943661971831,0.176056338028169,0.918918918918919,0.6071428571428571,0.7311827956989247
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=tanh_solver=lbfgs_alpha=0.4_max_iter=500,0.8031634446397188,0.19683655536028122,0.8613138686131386,0.5592417061611374,0.67816091954023,0.823943661971831,0.176056338028169,0.918918918918919,0.6071428571428571,0.7311827956989247
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=tanh_solver=lbfgs_alpha=0.5_max_iter=200,0.8031634446397188,0.19683655536028122,0.8613138686131386,0.5592417061611374,0.67816091954023,0.823943661971831,0.176056338028169,0.918918918918919,0.6071428571428571,0.7311827956989247
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=tanh_solver=lbfgs_alpha=0.5_max_iter=500,0.8031634446397188,0.19683655536028122,0.8613138686131386,0.5592417061611374,0.67816091954023,0.823943661971831,0.176056338028169,0.918918918918919,0.6071428571428571,0.7311827956989247
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=tanh_solver=lbfgs_alpha=0.6_max_iter=200,0.8031634446397188,0.19683655536028122,0.8613138686131386,0.5592417061611374,0.67816091954023,0.823943661971831,0.176056338028169,0.918918918918919,0.6071428571428571,0.7311827956989247
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=tanh_solver=lbfgs_alpha=0.6_max_iter=500,0.8031634446397188,0.19683655536028122,0.8613138686131386,0.5592417061611374,0.67816091954023,0.823943661971831,0.176056338028169,0.918918918918919,0.6071428571428571,0.7311827956989247
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=tanh_solver=lbfgs_alpha=0.7_max_iter=200,0.8031634446397188,0.19683655536028122,0.8613138686131386,0.5592417061611374,0.67816091954023,0.823943661971831,0.176056338028169,0.918918918918919,0.6071428571428571,0.7311827956989247
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=tanh_solver=lbfgs_alpha=0.7_max_iter=500,0.8031634446397188,0.19683655536028122,0.8613138686131386,0.5592417061611374,0.67816091954023,0.823943661971831,0.176056338028169,0.918918918918919,0.6071428571428571,0.7311827956989247
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=tanh_solver=lbfgs_alpha=0.8_max_iter=200,0.8031634446397188,0.19683655536028122,0.8613138686131386,0.5592417061611374,0.67816091954023,0.823943661971831,0.176056338028169,0.918918918918919,0.6071428571428571,0.7311827956989247
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=tanh_solver=lbfgs_alpha=0.8_max_iter=500,0.8031634446397188,0.19683655536028122,0.8613138686131386,0.5592417061611374,0.67816091954023,0.823943661971831,0.176056338028169,0.918918918918919,0.6071428571428571,0.7311827956989247
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=tanh_solver=lbfgs_alpha=0.9_max_iter=200,0.7996485061511424,0.20035149384885764,0.8540145985401459,0.5545023696682464,0.6724137931034483,0.823943661971831,0.176056338028169,0.918918918918919,0.6071428571428571,0.7311827956989247
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=tanh_solver=lbfgs_alpha=0.9_max_iter=500,0.8031634446397188,0.19683655536028122,0.8613138686131386,0.5592417061611374,0.67816091954023,0.823943661971831,0.176056338028169,0.918918918918919,0.6071428571428571,0.7311827956989247
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=tanh_solver=lbfgs_alpha=1_max_iter=200,0.8031634446397188,0.19683655536028122,0.8613138686131386,0.5592417061611374,0.67816091954023,0.823943661971831,0.176056338028169,0.918918918918919,0.6071428571428571,0.7311827956989247
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=tanh_solver=lbfgs_alpha=1_max_iter=500,0.8031634446397188,0.19683655536028122,0.8613138686131386,0.5592417061611374,0.67816091954023,0.823943661971831,0.176056338028169,0.918918918918919,0.6071428571428571,0.7311827956989247
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=relu_solver=lbfgs_alpha=0_max_iter=200,0.7486818980667839,0.25131810193321613,0.7931034482758621,0.43601895734597157,0.5626911314984709,0.7605633802816901,0.23943661971830987,0.8235294117647058,0.5,0.6222222222222222
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=relu_solver=lbfgs_alpha=0_max_iter=500,0.6291739894551845,0.37082601054481545,0.0,0.0,nan,0.6056338028169014,0.3943661971830986,0.0,0.0,nan
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=relu_solver=lbfgs_alpha=0.0001_max_iter=200,0.6151142355008787,0.38488576449912126,0.0,0.0,nan,0.5845070422535211,0.4154929577464789,0.0,0.0,nan
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=relu_solver=lbfgs_alpha=0.0001_max_iter=500,0.6291739894551845,0.37082601054481545,0.0,0.0,nan,0.6056338028169014,0.3943661971830986,0.0,0.0,nan
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=relu_solver=lbfgs_alpha=0.1_max_iter=200,0.6291739894551845,0.37082601054481545,0.0,0.0,nan,0.6056338028169014,0.3943661971830986,0.0,0.0,nan
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=relu_solver=lbfgs_alpha=0.1_max_iter=500,0.6906854130052724,0.3093145869947276,0.7215189873417721,0.27014218009478674,0.3931034482758621,0.6267605633802817,0.37323943661971826,0.6,0.16071428571428573,0.25352112676056343
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=relu_solver=lbfgs_alpha=0.2_max_iter=200,0.37082601054481545,0.6291739894551845,0.37082601054481545,1.0,0.5410256410256411,0.39436619718309857,0.6056338028169015,0.39436619718309857,1.0,0.5656565656565656
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=relu_solver=lbfgs_alpha=0.2_max_iter=500,0.6291739894551845,0.37082601054481545,0.0,0.0,nan,0.6056338028169014,0.3943661971830986,0.0,0.0,nan
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=relu_solver=lbfgs_alpha=0.3_max_iter=200,0.6291739894551845,0.37082601054481545,0.0,0.0,nan,0.6056338028169014,0.3943661971830986,0.0,0.0,nan
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=relu_solver=lbfgs_alpha=0.3_max_iter=500,0.37082601054481545,0.6291739894551845,0.37082601054481545,1.0,0.5410256410256411,0.39436619718309857,0.6056338028169015,0.39436619718309857,1.0,0.5656565656565656
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=relu_solver=lbfgs_alpha=0.4_max_iter=200,0.6291739894551845,0.37082601054481545,0.0,0.0,nan,0.6056338028169014,0.3943661971830986,0.0,0.0,nan
S1_NNet_var1_var2_var3_var4_var5_var6_var7_var8_var9_var10_var11_hidden_layer_sizes=1_activation=relu_solver=lbfgs_alpha=0.4_max_iter=500,0.6291739894551845,0.37082601054481545,0.0,0.0,nan,0.6056338028169014,0.3943661971830986,0.0,0.0,nan
